npi,nppes_provider_last_org_name,nppes_provider_first_name,nppes_provider_city,nppes_provider_state,specialty_description,description_flag,drug_name,generic_name,bene_count,total_claim_count,total_30_day_fill_count,total_day_supply,total_drug_cost,bene_count_ge65,bene_count_ge65_suppress_flag,total_claim_count_ge65,ge65_suppress_flag,total_30_day_fill_count_ge65,total_day_supply_ge65,total_drug_cost_ge65,years_of_exp
-1602070688,KRONCKE,PATRICIA,DEFIANCE,OH,Certified Clinical Nurse Specialist,S,NUCYNTA ER,TAPENTADOL HCL,14,37,37.0,1110,27893.43,0,"",0,"",0.0,0,0.0,= 53.0
-1975837806,IHLER,ELISABETH,DENVER,CO,Internal Medicine,S,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,"",17,45.0,1350,605.98,"",#,"",#,"","","",= 50.0
-1733643602,MARSHBURN,NORMA,ROSE HILL,NC,Nurse Practitioner,S,ULORIC,FEBUXOSTAT,"",13,13.0,355,3256.83,"",*,"",*,"","","",= 51.0
-2046730121,DEJESUS,JOSE,SAN ANTONIO,TX,Family Practice,S,AZITHROMYCIN,AZITHROMYCIN,17,17,17.0,85,60.25,"",*,"",*,"","","",= 34.0
-1693150474,MYERS,DAVID,METAIRIE,LA,Internal Medicine,S,ENTACAPONE,ENTACAPONE,"",21,21.0,294,3588.9,"",*,21,"",21.0,294,3588.9,= 46.0
-1794216661,HODSON,DEANNA,LAROSE,LA,Nurse Practitioner,S,COUMADIN,WARFARIN SODIUM,"",12,12.0,360,782.04,"",*,12,"",12.0,360,782.04,= 51.0
-2117374334,PICHKAR,RIMMA,BROOKLYN,NY,Family Practice,S,OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,"",12,12.0,275,233.06,"",*,"",*,"","","",= 35.0
-1723540868,PENNICK,WILLIE,JACKSONVILLE,FL,Family Practice,S,INSULIN SYRINGE,"SYRINGE-NEEDLE,INSULIN,0.5 ML","",19,19.2,566,441.67,"",#,"",#,"","","",= 44.0
-1844718425,TRIPLETT,LARAMIE,ABINGDON,VA,Family Practice,S,OXYCODONE HCL,OXYCODONE HCL,13,56,56.0,1590,2263.56,"",*,26,"",26.0,717,1460.63,= 39.0
-1541548623,FOLEY,JOSEPH,BRISTOL,TN,Cardiovascular Disease (Cardiology),S,ZETIA,EZETIMIBE,13,33,33.0,990,8777.42,"",#,"",#,"","","",= 42.0
2036167047,HRAD,DANIEL,NAPERVILLE,IL,Family Practice,S,VENLAFAXINE HCL,VENLAFAXINE HCL,"",11,13.0,255,65.35,"",*,11,"",13.0,255,65.35,= 34.0
-1329565616,BROOKS,BRIAN,HAWTHORNE,FL,Physician Assistant,S,WARFARIN SODIUM,WARFARIN SODIUM,"",31,55.7,1672,356.74,"",#,"",#,"","","",= 47.0
-1985043352,ROSENTHAL,CARLA,BALTIMORE,MD,Internal Medicine,S,MIRTAZAPINE,MIRTAZAPINE,"",13,13.0,364,121.54,"",*,13,"",13.0,364,121.54,= 45.0
-1309298558,SMITH,KELLIE,CINCINNATI,OH,Internal Medicine,S,DONEPEZIL HCL,DONEPEZIL HCL,12,42,62.0,1860,769.38,12,"",42,"",62.0,1860,769.38,= 52.0
-1905024145,ROGSON,TAMIR,TUALATIN,OR,Family Practice,S,HUMULIN N,INSULIN NPH HUMAN ISOPHANE,"",13,33.0,988,1627.21,"",#,"",#,"","","",= 50.0
2137445738,SHARKY,CHAD,GRAIN VALLEY,MO,Family Practice,S,DULOXETINE HCL,DULOXETINE HCL,"",54,78.0,2340,4182.02,"",*,"",*,"","","",= 36.0
-1743503052,KUMAR,SWATI,LUFKIN,TX,Rheumatology,S,ACTEMRA,TOCILIZUMAB,"",15,20.4,588,55814.62,"",*,"",*,"","","",= 43.0
-1379798792,MCCLARY,GUY,FLORENCE,SC,Family Practice,S,JANUMET XR,SITAGLIPTIN PHOS/METFORMIN HCL,"",13,27.0,810,9493.54,"",*,13,"",27.0,810,9493.54,= 30.0
-2107282539,SWENDROSKI,DEBORAH,SAINT PAUL,MN,Family Practice,S,ATENOLOL,ATENOLOL,12,63,118.8,3564,358.88,12,"",63,"",118.8,3564,358.88,= 46.0
-1501214802,PIERCY,JONATHAN,HAZARD,KY,Internal Medicine,S,CRESTOR,ROSUVASTATIN CALCIUM,"",11,13.0,390,3274.23,"",*,"",*,"","","",= 53.0
-1450744213,SANTANA,MARIA,NEW YORK,NY,Internal Medicine,S,BETAMETHASONE DIPROPIONATE,BETAMETHASONE DIPROPIONATE,"",13,13.0,359,665.31,"",#,"",#,"","","",= 44.0
-1349681275,WHITE,GARY,KILGORE,TX,Family Practice,S,AMOXICILLIN,AMOXICILLIN,22,31,31.0,245,104.4,"",#,"",#,"","","",= 32.0
-1359824436,HERMILLER,LINDA,COVINGTON,KY,Endocrinology,S,ZETIA,EZETIMIBE,11,28,52.0,1560,13645.13,"",#,"",#,"","","",= 46.0
-1763506951,DEKOSKI,SARAH,ERIE,PA,Physician Assistant,S,MULTAQ,DRONEDARONE HCL,"",15,17.0,510,9543.3,"",*,15,"",17.0,510,9543.3,= 31.0
2086805132,WERTMAN,GARY,JACKSONVILLE,NC,Orthopedic Surgery,S,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,"",14,14.0,282,214.24,"",*,14,"",14.0,282,214.24,= 31.0
-1682107188,LIEBERMAN,LAWRENCE,TULSA,OK,Family Practice,S,CARBIDOPA-LEVODOPA ER,CARBIDOPA/LEVODOPA,"",13,13.0,370,172.76,"",*,13,"",13.0,370,172.76,= 32.0
2066484179,HAQUE,MOHAMMED,DETROIT,MI,Internal Medicine,S,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,35,209,238.0,7140,479.8,16,"",96,"",105.0,3150,237.24,= 47.0
-1844719556,WERNER,MORGAN,NEW BRITAIN,CT,Cardiovascular Disease (Cardiology),S,WARFARIN SODIUM,WARFARIN SODIUM,31,100,227.9,6710,1853.06,"",#,"",#,"","","",= 43.0
-1703145052,DIEFENDORF,LAURA,HENDERSON,NC,Internal Medicine,S,ESTRADIOL,ESTRADIOL,"",14,29.4,882,109.86,"",*,14,"",29.4,882,109.86,= 32.0
-2006071836,PRIDEMORE,RONNIE,LOUISVILLE,KY,Emergency Medicine,S,OMEPRAZOLE,OMEPRAZOLE,13,16,24.0,720,105.11,"",#,"",#,"","","",= 38.0
-1723482143,MCNABNEY,DAVID,DANDRIDGE,TN,Family Practice,S,FENOFIBRATE,FENOFIBRATE NANOCRYSTALLIZED,"",36,54.0,1620,1706.39,"",*,25,"",43.0,1290,1127.48,= 40.0
-2127183916,HERNANDEZ,XEQUIEL,READING,PA,Family Practice,S,DILTIAZEM 24HR ER,DILTIAZEM HCL,"",19,45.0,1350,1159.1,"",#,"",#,"","","",= 52.0
-1652691622,STEELE,KIRTH,BETHLEHEM,PA,Pulmonary Disease,S,WARFARIN SODIUM,WARFARIN SODIUM,12,112,112.0,1261,907.01,12,"",112,"",112.0,1261,907.01,= 41.0
-1945741550,HAQUE,NASIR,GERMANTOWN,TN,Internal Medicine,S,KLOR-CON M20,POTASSIUM CHLORIDE,"",15,27.0,785,248.77,"",#,"",#,"","","",= 40.0
-1591085608,PULIPAKA,UMA,LONGVIEW,TX,Neurology,S,NAMENDA XR,MEMANTINE HCL,12,63,65.0,1927,22900.81,"",*,52,"",52.0,1537,18224.68,= 52.0
-1541604047,BIGELOW,JENNIFER,MOORESVILLE,IN,Family Practice,S,GLIMEPIRIDE,GLIMEPIRIDE,"",16,36.0,1080,118.13,"",#,"",#,"","","",= 45.0
-1379763276,BURRESS,KELLI,GREENCASTLE,IN,Nurse Practitioner,S,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,13,45,65.0,1909,257.21,"",*,30,"",50.0,1470,207.58,= 36.0
-2127308145,POLICARD,FRITZ JOHANNE,LYNCHBURG,VA,Neurology,S,PROPRANOLOL HCL,PROPRANOLOL HCL,"",30,35.0,945,731.54,"",#,"",#,"","","",= 37.0
-1501216016,LONG,BRENTON,SHIPPENVILLE,PA,Family Practice,S,DOXEPIN HCL,DOXEPIN HCL,"",15,21.0,630,481.28,"",*,15,"",21.0,630,481.28,= 34.0
-1490080577,KAYALI,MUHANNAD,BERWYN,IL,Internal Medicine,S,ESCITALOPRAM OXALATE,ESCITALOPRAM OXALATE,"",32,38.0,1140,307.25,"",#,"",#,"","","",= 54.0
-1864956610,SHAY,ROBERT,AUGUSTA,GA,Nephrology,S,DIGOXIN,DIGOXIN,"",19,36.2,1086,617.72,"",*,19,"",36.2,1086,617.72,= 47.0
-1632565534,IPPOLITO,TOBI,LIVINGSTON,NJ,Internal Medicine,S,DIGOX,DIGOXIN,"",69,87.0,2610,2183.56,"",*,69,"",87.0,2610,2183.56,= 54.0
2117900150,FORT,GLENN,WOONSOCKET,RI,Internal Medicine,S,AMOXICILLIN,AMOXICILLIN,"",12,12.0,350,175.91,"",*,"",*,"","","",= 35.0
-2076027629,RODGERS,TIMOTHY,GOLDEN,CO,Internal Medicine,S,KLOR-CON M10,POTASSIUM CHLORIDE,13,45,45.0,1316,968.69,"",#,"",#,"","","",= 44.0
-1470934711,ANANDA-STOUT,BETH,HILO,HI,Nurse Practitioner,S,BUSPIRONE HCL,BUSPIRONE HCL,11,52,52.0,1328,776.22,"",*,15,"",15.0,324,190.92,= 46.0
2046540275,SATHYAMOORTHY,KUMARAN,HOUSTON,TX,Urology,S,ANDROGEL,TESTOSTERONE,"",24,30.0,900,15712.35,"",#,"",#,"","","",= 44.0
-1935652815,MELCHER,STEVEN,WILLOW PARK,TX,Family Practice,S,BD ULTRA-FINE PEN NEEDLE,"PEN NEEDLE, DIABETIC",15,35,78.3,2348,1288.66,"",#,"",#,"","","",= 53.0
-1622392368,MELLON,HORACE,INGLEWOOD,CA,General Practice,T,TRIAMTERENE-HYDROCHLOROTHIAZID,TRIAMTERENE/HYDROCHLOROTHIAZID,"",27,51.0,1530,365.03,"",#,"",#,"","","",= 54.0
-1632277303,MEDDER,NIA,NEW YORK,NY,Nurse Practitioner,S,VENTOLIN HFA,ALBUTEROL SULFATE,15,47,47.1,1160,2417.74,"",*,24,"",24.1,589,1227.43,= 49.0
2086671987,HABIB,TAIMUR,BRIDGEPORT,CT,Internal Medicine,S,VYTORIN,EZETIMIBE/SIMVASTATIN,"",11,11.0,330,2959.15,"",*,11,"",11.0,330,2959.15,= 42.0
-1470895903,BOLER,MICHAEL,GREENWOOD,MS,Internal Medicine,S,XOPENEX HFA,LEVALBUTEROL TARTRATE,"",13,13.0,390,910.26,"",*,13,"",13.0,390,910.26,= 32.0
2096038451,HARVEY,JULIA,ALTOONA,IA,Nurse Practitioner,S,LORAZEPAM,LORAZEPAM,"",20,20.0,486,153.24,"",#,"",#,"","","",= 33.0
-2056839053,ROSSER,BARRY,JACKSONVILLE,FL,Gastroenterology,S,FUROSEMIDE,FUROSEMIDE,14,28,62.0,1860,176.79,"",#,"",#,"","","",= 43.0
-1642367754,DAY,DAVID,FITZGERALD,GA,Family Practice,S,LOSARTAN-HYDROCHLOROTHIAZIDE,LOSARTAN/HYDROCHLOROTHIAZIDE,"",18,24.0,720,108.56,"",*,18,"",24.0,720,108.56,= 32.0
-1460735146,BERNARD,ANNETTE,ATLANTA,GA,Internal Medicine,S,PRAMIPEXOLE DIHYDROCHLORIDE,PRAMIPEXOLE DI-HCL,"",15,21.0,630,364.38,"",*,15,"",21.0,630,364.38,= 39.0
-1985099246,GLASS,GARY,AUSTIN,TX,Psychiatry,S,FLUVOXAMINE MALEATE,FLUVOXAMINE MALEATE,"",26,48.4,1451,1456.4,"",#,"",#,"","","",= 50.0
-1632655320,RICHARDSON,JOHN,DECATUR,TX,Family Practice,S,LISINOPRIL,LISINOPRIL,251,1291,1936.7,57250,8122.37,232,"",1186,"",1804.4,53333,7721.53,= 49.0
2127050104,JACKSON,WILLIAM,ROCK HILL,SC,Family Practice,S,ACYCLOVIR,ACYCLOVIR,"",14,34.0,931,484.55,"",*,"",*,"","","",= 39.0
-1410894783,HURDLE,EMMILY,GERMANTOWN,TN,Nurse Practitioner,S,AMOXICILLIN-CLAVULANATE POTASS,AMOXICILLIN/POTASSIUM CLAV,15,15,15.0,147,170.99,"",#,"",#,"","","",= 52.0
2086729191,CURTIS,DEBRA,CATONSVILLE,MD,Internal Medicine,S,ALLOPURINOL,ALLOPURINOL,"",20,58.0,1740,221.05,"",*,20,"",58.0,1740,221.05,= 46.0
-1773925555,HEDERA,PETER,NASHVILLE,TN,Neurology,S,DONEPEZIL HCL,DONEPEZIL HCL,34,174,264.0,7878,6575.15,"",#,145,"",229.0,6828,6183.41,= 44.0
-2097221905,REHMAN,ATEEQ,ALLEN PARK,MI,Pain Management,S,CYCLOBENZAPRINE HCL,CYCLOBENZAPRINE HCL,19,90,90.0,2465,265.5,"",*,"",*,"","","",= 33.0
-1794127751,KEHAGIAS,IOANNIS,MIDDLETOWN,DE,Family Practice,S,CARVEDILOL,CARVEDILOL,22,55,161.0,4830,829.97,"",#,"",#,"","","",= 31.0
2107895839,MOLINA,RODOLFO,SAN ANTONIO,TX,Rheumatology,S,CAPTOPRIL,CAPTOPRIL,"",12,12.0,360,730.72,"",*,12,"",12.0,360,730.72,= 51.0
-2016094612,SAMIKKANNU,MICHAEL,GLENVIEW,IL,Internal Medicine,S,FUROSEMIDE,FUROSEMIDE,"",13,20.0,558,59.5,"",#,"",#,"","","",= 42.0
-1602891794,WHITE,KALA,BECKLEY,WV,Nurse Practitioner,S,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,29,179,189.2,5673,1795.94,"",#,124,"",134.0,4020,1084.16,= 40.0
-2056698919,SWENSSON,LISA,SACRAMENTO,CA,Family Practice,S,LITHIUM CARBONATE,LITHIUM CARBONATE,"",11,15.0,450,66.62,"",*,"",*,"","","",= 53.0
2127354619,MJOS,NATHAN,COLTON,CA,Emergency Medicine,S,CLINDAMYCIN HCL,CLINDAMYCIN HCL,11,11,11.0,110,115.61,"",*,"",*,"","","",= 42.0
-1874944603,DOONQUAH,LELEKA,WASHINGTON,DC,Internal Medicine,T,VALACYCLOVIR,VALACYCLOVIR HCL,"",43,43.0,1192,1312.96,"",*,"",*,"","","",= 36.0
-1925422757,DERUBEIS,MICHAEL,AKRON,OH,Family Practice,S,LANTUS SOLOSTAR,"INSULIN GLARGINE,HUM.REC.ANLOG","",16,24.0,706,8239.43,"",*,"",*,"","","",= 41.0
2016067183,RIELLA,LEONARDO,BOSTON,MA,Nephrology,S,MYCOPHENOLATE MOFETIL,MYCOPHENOLATE MOFETIL,"",30,34.0,1020,2822.53,"",#,"",#,"","","",= 47.0
-1460784496,DOCKERY,JEFFERY,BROXTON,GA,Family Practice,S,RISPERIDONE,RISPERIDONE,"",13,13.0,390,102.5,"",*,13,"",13.0,390,102.5,= 50.0
-1329469196,KOCH,ROBERT,GURNEE,IL,Cardiovascular Disease (Cardiology),S,BENAZEPRIL HCL,BENAZEPRIL HCL,"",17,27.0,810,180.98,"",*,17,"",27.0,810,180.98,= 48.0
-2107283941,PALMER,ERIK,PALM SPRINGS,CA,Family Practice,S,BACLOFEN,BACLOFEN,30,62,87.0,2610,1755.23,"",#,38,"",57.0,1710,776.87,= 44.0
-2056837237,SMITH,ROY,SYRACUSE,NY,Family Practice,S,ZOLPIDEM TARTRATE,ZOLPIDEM TARTRATE,"",27,27.0,810,396.14,"",#,"",#,"","","",= 40.0
-2026566018,PALTA,SANJEEV,BROOKLYN,NY,Cardiovascular Disease (Cardiology),S,WARFARIN SODIUM,WARFARIN SODIUM,"",29,30.7,752,81.85,"",*,29,"",30.7,752,81.85,= 40.0
2127081784,BAKER,BIRON,BISMARCK,ND,Family Practice,S,LOSARTAN-HYDROCHLOROTHIAZIDE,LOSARTAN/HYDROCHLOROTHIAZIDE,15,45,109.0,3270,948.42,15,"",45,"",109.0,3270,948.42,= 48.0
-2056444134,BAKER,ANNE-JEANETTE,SIERRA VISTA,AZ,Nurse Practitioner,S,DIVALPROEX SODIUM,DIVALPROEX SODIUM,"",13,17.0,510,980.16,0,"",0,"",0.0,0,0.0,= 44.0
-1996034780,BOSTON,CHRISTOPHER,FLOWOOD,MS,Family Practice,S,SYMBICORT,BUDESONIDE/FORMOTEROL FUMARATE,"",14,18.0,540,5203.35,"",*,"",*,"","","",= 44.0
-1479998995,YOO,DAVID,BROOKLYN,NY,Internal Medicine,S,PIOGLITAZONE HCL,PIOGLITAZONE HCL,"",31,58.0,1740,1004.07,"",#,"",#,"","","",= 44.0
-1671997521,HOSKINS,KYLE,SOUTH BEND,IN,Optometry,S,LATANOPROST,LATANOPROST,"",22,22.0,640,243.11,"",*,22,"",22.0,640,243.11,= 39.0
-1794097639,MCCARTY,FOSTER,SCOTTSDALE,AZ,Family Practice,S,INSULIN SYRINGE,"SYRINGE AND NEEDLE,INSULIN,1ML","",18,40.0,1165,792.31,"",#,"",#,"","","",= 32.0
-2097071028,YANG,GENE,SAN DIEGO,CA,Internal Medicine,S,FAMOTIDINE,FAMOTIDINE,13,29,96.7,2900,867.74,13,"",29,"",96.7,2900,867.74,= 34.0
-1753825254,ROGERS,CHRYSTAL,PINEVILLE,LA,Nurse Practitioner,S,TRAMADOL HCL,TRAMADOL HCL,13,31,31.0,616,114.23,"",*,18,"",18.0,339,59.49,= 45.0
-1854707377,BRUBAKER,RUSSEL,MUSKEGON,MI,Psychiatry,S,ESCITALOPRAM OXALATE,ESCITALOPRAM OXALATE,"",22,24.0,683,342.76,"",*,"",*,"","","",= 38.0
-1349572671,KINGRA,SATWANT,EVERGREEN PARK,IL,Internal Medicine,S,CARVEDILOL,CARVEDILOL,50,242,250.5,7162,2090.95,39,"",197,"",197.0,5579,1697.43,= 34.0
-1632634826,BURNETTE,J,WILSON,NC,Internal Medicine,S,FUROSEMIDE,FUROSEMIDE,37,206,272.0,8160,939.95,"",#,"",#,"","","",= 48.0
-1379007750,HARROLD,CAROL,MONTROSE,CO,Internal Medicine,S,CARBIDOPA-LEVODOPA,CARBIDOPA/LEVODOPA,"",23,23.0,548,1397.06,"",*,23,"",23.0,548,1397.06,= 51.0
-1955506256,TRAN,TIMOTHY,GARDEN GROVE,CA,Family Practice,S,JANUMET,SITAGLIPTIN PHOS/METFORMIN HCL,"",15,17.0,510,3635.6,"",*,15,"",17.0,510,3635.6,= 32.0
-1804216158,CHIONG,RAFAEL,MIAMI,FL,Internal Medicine,S,BUPROPION HCL SR,BUPROPION HCL,"",21,26.0,780,256.99,"",#,"",#,"","","",= 41.0
-2066932812,FARAHI,JACK,INGLEWOOD,CA,Cardiovascular Disease (Cardiology),S,NIFEDICAL XL,NIFEDIPINE,"",16,20.0,600,376.32,"",*,16,"",20.0,600,376.32,= 53.0
-1410058184,HAYS,CYNTHIA,SAINT LOUIS,MO,Nurse Practitioner,S,DIVALPROEX SODIUM,DIVALPROEX SODIUM,"",27,27.0,766,620.67,"",*,11,"",11.0,307,263.7,= 54.0
-1682115084,PETRIN,STEVEN,SANFORD,ME,Nurse Practitioner,S,OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,27,34,34.0,925,1902.07,"",*,12,"",12.0,334,729.19,= 55.0
2066410291,SZEKELY,KEITH,NORTH HUNTINGDON,PA,Family Practice,S,FLOVENT HFA,FLUTICASONE PROPIONATE,"",17,17.0,510,4461.27,"",*,17,"",17.0,510,4461.27,= 38.0
-1581893350,FAGAN,CHARLES,BIRMINGHAM,AL,Neurology,S,NAMENDA XR,MEMANTINE HCL,28,131,143.0,4263,50737.1,28,"",131,"",143.0,4263,50737.1,= 54.0
2046217186,ACREE,MARTIN,MEMPHIS,TN,Family Practice,S,ACYCLOVIR,ACYCLOVIR,"",32,32.0,680,659.48,"",#,"",#,"","","",= 51.0
-1874918138,PENNEY,SHIRLEY,ST ANSGAR,IA,Physician Assistant,S,GABAPENTIN,GABAPENTIN,11,36,64.0,1920,381.52,11,"",36,"",64.0,1920,381.52,= 46.0
-1874028374,MORENO RODRIGUEZ,EDGAR,CABO ROJO,PR,Internal Medicine,S,ALBUTEROL SULFATE,ALBUTEROL SULFATE,"",12,16.0,338,714.79,"",*,"",*,"","","",= 54.0
-2107335637,PATEL,SANDEEP,CHARLOTTE,NC,Internal Medicine,S,DULOXETINE HCL,DULOXETINE HCL,30,169,185.3,5391,10700.61,"",#,126,"",140.3,4066,8384.96,= 51.0
-1713292386,HANCHETT,DONALD,TUCKER,GA,Internal Medicine,S,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,"",33,76.0,2253,2812.6,"",#,"",#,"","","",= 38.0
-1945703813,TAN,CHEE,PASADENA,CA,Ophthalmology,S,LOTEMAX,LOTEPREDNOL ETABONATE,"",20,23.3,700,3620.54,"",#,"",#,"","","",= 55.0
-1319418495,SAQIB,MOHAMMAD,ALLENTOWN,PA,Internal Medicine,T,LISINOPRIL,LISINOPRIL,11,74,94.0,2820,289.72,"",#,"",#,"","","",= 52.0
-1733599852,SMITH,BRENT,STERLING HTS,MI,Internal Medicine,S,PRAMIPEXOLE DIHYDROCHLORIDE,PRAMIPEXOLE DI-HCL,"",12,12.0,360,417.04,"",*,12,"",12.0,360,417.04,= 50.0
-1895835064,AZZO,SALLY,DETROIT,MI,Student in an Organized Health Care Education/Training Program,T,METFORMIN HCL,METFORMIN HCL,"",23,24.5,735,79.08,"",#,"",#,"","","",= 39.0
-2036645190,ISKANDER,SHERIF,TYLER,TX,Cardiovascular Disease (Cardiology),S,BUMETANIDE,BUMETANIDE,"",25,29.0,855,739.78,"",*,25,"",29.0,855,739.78,= 31.0
2076588217,OSHTORY,MEHERJI,STOCKTON,CA,Neurology,S,CLONAZEPAM,CLONAZEPAM,29,190,221.5,6615,1545.45,"",#,118,"",149.5,4485,1182.66,= 51.0
2066466921,GUPTA,RAJNISH,WESTERVILLE,OH,Family Practice,S,NAPROXEN,NAPROXEN,"",24,24.0,720,143.86,"",*,13,"",13.0,390,90.61,= 37.0
-1783112622,TEDALDI,ELLEN,PHILADELPHIA,PA,Internal Medicine,S,GENVOYA,ELVITEG/COBI/EMTRIC/TENOFO ALA,"",18,18.0,540,47000.09,0,"",0,"",0.0,0,0.0,= 39.0
-2006355471,NILES,GABRIEL,OLYMPIA,WA,Family Practice,S,ALPRAZOLAM,ALPRAZOLAM,"",20,24.0,655,42.04,"",*,"",*,"","","",= 48.0
2127031407,ADELEYE,VICTORIA,CONROE,TX,Family Practice,S,ATENOLOL,ATENOLOL,18,85,125.0,3750,524.95,"",#,"",#,"","","",= 38.0
-1925411751,KACHALA,ANDREI,EDISON,NJ,Urology,S,DOXAZOSIN MESYLATE,DOXAZOSIN MESYLATE,"",20,35.0,1050,518.97,"",*,20,"",35.0,1050,518.97,= 33.0
2056686809,GROSSMANN,ROBERT,CENTERVILLE,OH,Family Practice,S,RANEXA,RANOLAZINE,"",56,56.0,944,12254.53,"",*,56,"",56.0,944,12254.53,= 49.0
2117935898,SAINI,KANWARPREET,VIRGINIA BCH,VA,Internal Medicine,S,GABAPENTIN,GABAPENTIN,"",12,12.0,315,84.14,"",*,"",*,"","","",= 41.0
-1834516106,HODGES,ERNEST,WINSTON SALEM,NC,Physician Assistant,S,OXYCODONE HCL ER,OXYCODONE HCL,"",22,22.0,645,12218.16,"",*,"",*,"","","",= 34.0
-1874904929,DOBUSHAK,WALTER,KERHONKSON,NY,Family Practice,S,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,38,199,323.0,9690,3474.42,"",#,162,"",271.0,8130,2759.09,= 38.0
-1420442016,GARNEAU,JOHN,HENRIETTA,NY,Internal Medicine,S,CYCLOBENZAPRINE HCL,CYCLOBENZAPRINE HCL,38,93,93.0,1535,429.45,27,"",43,"",43.0,445,162.39,= 30.0
-1410212889,KHURSHID,SHAHZAD,CRANSTON,RI,Internal Medicine,S,PREMARIN,"ESTROGENS, CONJUGATED","",39,41.0,913,4901.9,"",*,39,"",41.0,913,4901.9,= 42.0
2026063527,KNEIFL,QUINN,PENDER,NE,Physician Assistant,S,BUPROPION XL,BUPROPION HCL,"",18,28.0,840,474.54,"",#,"",#,"","","",= 45.0
-1834409234,WEST,LILLIAN,LITTLE ROCK,AR,Internal Medicine,S,LORAZEPAM,LORAZEPAM,"",16,16.0,435,33.41,"",#,"",#,"","","",= 53.0
2046323614,AMAZONA,CARLO,MCFARLAND,CA,General Practice,S,SIMVASTATIN,SIMVASTATIN,38,102,231.0,6930,556.2,"",#,78,"",183.0,5490,450.36,= 43.0
-2076018321,NIGUIDULA,TROY,NATIONAL CITY,CA,Internal Medicine,S,RIVASTIGMINE,RIVASTIGMINE,"",20,20.0,360,4086.4,"",*,20,"",20.0,360,4086.4,= 49.0
2117901314,STEVENS,MICHAEL,DAYTON,OH,Rheumatology,S,HUMIRA PEN,ADALIMUMAB,"",37,46.0,1328,190831.78,"",*,19,"",28.0,812,117619.81,= 48.0
-1410346811,GODFREY,MICHELLE,STANWOOD,MI,Physician Assistant,S,OXYBUTYNIN CHLORIDE ER,OXYBUTYNIN CHLORIDE,"",24,44.0,1320,1775.12,"",#,"",#,"","","",= 39.0
-1804229349,EAVES,GREGORY,AIKEN,SC,Interventional Cardiology,S,HYDRALAZINE HCL,HYDRALAZINE HCL,"",11,11.0,330,84.0,"",*,"",*,"","","",= 35.0
-1501086935,KATZ,CHERYL,EUCLID,OH,Family Practice,S,ISOSORBIDE MONONITRATE ER,ISOSORBIDE MONONITRATE,"",25,41.0,1230,297.52,"",*,25,"",41.0,1230,297.52,= 46.0
2137388245,SHEEHAN,MICHAEL,COLUMBUS,IN,Dermatology,S,CEPHALEXIN,CEPHALEXIN,16,18,18.0,76,67.81,16,"",18,"",18.0,76,67.81,= 38.0
-1592181429,BELMONT RODRIGUEZ,WALLACE,CAGUAS,PR,Internal Medicine,S,EASY TOUCH,"SYRINGE-NEEDLE,INSULIN,0.5 ML",12,35,35.0,1050,460.04,"",#,"",#,"","","",= 31.0
-2066831123,BATES,ANNE,VALPARAISO,IN,Nurse Practitioner,S,HYDROXYZINE PAMOATE,HYDROXYZINE PAMOATE,"",15,15.0,442,201.42,"",*,"",*,"","","",= 37.0
-1733658850,BECK,JAMES,RICHLAND,WA,Family Practice,S,VENTOLIN HFA,ALBUTEROL SULFATE,13,31,34.2,814,1970.49,"",*,13,"",15.0,349,881.45,= 32.0
-1521419350,CORNELIUS,LYNN,DUNCANNON,PA,Family Practice,S,FUROSEMIDE,FUROSEMIDE,"",17,21.0,623,96.27,"",#,"",#,"","","",= 52.0
-1884021393,RIKHY,SEEMA,FREMONT,CA,Internal Medicine,S,ATENOLOL,ATENOLOL,"",27,33.0,990,286.19,"",*,27,"",33.0,990,286.19,= 40.0
-1925478822,MAASS,AMELIA,WEST JORDAN,UT,Nurse Practitioner,S,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,17,46,105.9,3177,784.8,"",#,"",#,"","","",= 49.0
-2056817792,GILMAN,FRANK,SAN DIEGO,CA,Internal Medicine,S,SIMVASTATIN,SIMVASTATIN,28,91,260.2,7806,977.18,"",#,"",#,"","","",= 45.0
-2066913473,SHAH-PANDYA,SONIA,MIDLOTHIAN,VA,Internal Medicine,S,DONEPEZIL HCL,DONEPEZIL HCL,"",33,45.0,1350,255.83,"",*,33,"",45.0,1350,255.83,= 49.0
-1905253982,HEINY,JEROME,ALCOA,TN,Family Practice,S,DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,34,35,35.0,350,976.44,"",#,"",#,"","","",= 38.0
-1480063766,HARTLEY,GAIL,ARCADIA,CA,Nurse Practitioner,S,NAMENDA XR,MEMANTINE HCL,"",14,28.0,840,9545.97,"",*,"",*,"","","",= 33.0
